
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.05279273549957863
0.14	-0.0520461760994812
0.14	-0.05167550700348514
0.14	-0.0514739660042165
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
0.14	-0.054422661351266166
